n,A,B,dispatch,trace,K,shift,useful_inheritance,cases,same_task_map,revision_changed_macro,replacement_changed_macro,sum_uncompiled,sum_frozen,sum_replace,sum_revisable,revision_win_uncompiled,revision_tie_uncompiled,revision_loss_uncompiled,max_saving_uncompiled,max_excess_uncompiled,revision_win_frozen,revision_tie_frozen,revision_loss_frozen,max_saving_frozen,max_excess_frozen,revision_win_replace,revision_tie_replace,revision_loss_replace,max_saving_replace,max_excess_replace
6,4,30,0,4,1,unchanged,0,16,16,0,0,738,866,866,930,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
6,4,30,0,4,1,one_edit,0,64,8,0,0,2952,3464,3464,3720,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
6,4,30,0,4,1,far,0,176,22,0,0,8118,9526,9526,10230,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
6,4,30,0,4,4,unchanged,0,16,16,0,0,984,1112,1112,1176,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
6,4,30,0,4,4,one_edit,0,64,8,0,0,3936,4448,4448,4704,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
6,4,30,0,4,4,far,0,176,22,0,0,10824,12232,12232,12936,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
6,4,30,0,4,16,unchanged,0,16,16,0,0,1968,2096,2096,2160,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
6,4,30,0,4,16,one_edit,0,64,8,0,0,7872,8384,8384,8640,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
6,4,30,0,4,16,far,0,176,22,0,0,21648,23056,23056,23760,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
6,4,30,0,8,1,unchanged,0,16,16,0,0,738,866,866,994,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
6,4,30,0,8,1,one_edit,0,64,8,0,0,2952,3464,3464,3976,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
6,4,30,0,8,1,far,0,176,22,0,0,8118,9526,9526,10934,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
6,4,30,0,8,4,unchanged,0,16,16,0,0,984,1112,1112,1240,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
6,4,30,0,8,4,one_edit,0,64,8,0,0,3936,4448,4448,4960,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
6,4,30,0,8,4,far,0,176,22,0,0,10824,12232,12232,13640,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
6,4,30,0,8,16,unchanged,0,16,16,0,0,1968,2096,2096,2224,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
6,4,30,0,8,16,one_edit,0,64,8,0,0,7872,8384,8384,8896,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
6,4,30,0,8,16,far,0,176,22,0,0,21648,23056,23056,24464,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
6,4,30,1,0,1,unchanged,0,8,8,0,0,432,460,460,460,4,0,4,1,8,0,8,0,0,0,0,8,0,0,0
6,4,30,1,0,1,one_edit,0,32,8,6,0,1816,1938,1938,1920,10,6,16,3,8,6,26,0,3,0,6,26,0,3,0
6,4,30,1,0,1,far,0,88,22,15,0,5208,5537,5537,5522,22,22,44,1,8,15,73,0,1,0,15,73,0,1,0
6,4,30,1,0,1,far,1,88,0,11,0,11028,8514,8514,8511,88,0,0,43,-8,3,85,0,1,0,3,85,0,1,0
6,4,30,1,0,1,one_edit,1,32,0,16,0,4088,3174,3174,3132,32,0,0,43,-8,14,18,0,3,0,14,18,0,3,0
6,4,30,1,0,1,unchanged,1,8,8,0,0,1044,784,784,784,8,0,0,46,-10,0,8,0,0,0,0,8,0,0,0
6,4,30,1,0,4,unchanged,0,8,8,3,1,576,592,588,581,5,0,3,4,8,3,5,0,9,0,3,5,0,5,0
6,4,30,1,0,4,one_edit,0,32,8,22,14,2656,2760,2632,2566,16,2,14,21,8,22,10,0,21,0,22,10,0,5,0
6,4,30,1,0,4,far,0,88,22,68,54,8160,8420,7796,7641,63,2,23,19,8,68,20,0,19,0,63,25,0,5,0
6,4,30,1,0,4,far,1,88,0,68,37,13488,10824,10588,10422,88,0,0,59,-8,68,20,0,19,0,68,20,0,5,0
6,4,30,1,0,4,one_edit,1,32,0,24,16,5216,4248,4016,3928,32,0,0,61,-8,24,8,0,21,0,24,8,0,5,0
6,4,30,1,0,4,unchanged,1,8,8,3,0,1392,1024,1024,1021,8,0,0,64,-17,3,5,0,1,0,3,5,0,1,0
6,4,30,1,0,16,unchanged,0,8,8,3,3,1152,1120,1064,1049,7,0,1,37,8,3,5,0,45,0,3,5,0,5,0
6,4,30,1,0,16,one_edit,0,32,8,22,22,6016,6048,5136,5038,28,2,2,93,8,22,10,0,93,0,22,10,0,5,0
6,4,30,1,0,16,far,0,88,22,68,68,19968,19952,16048,15837,85,2,1,91,8,68,20,0,91,0,63,25,0,5,0
6,4,30,1,0,16,far,1,88,0,78,78,23328,20064,17856,17548,88,0,0,131,-8,78,10,0,91,0,78,10,0,5,0
6,4,30,1,0,16,one_edit,1,32,0,26,26,9728,8544,7152,7026,32,0,0,133,-19,26,6,0,93,0,26,6,0,5,0
6,4,30,1,0,16,unchanged,1,8,8,3,3,2784,1984,1960,1945,8,0,0,136,-53,3,5,0,13,0,3,5,0,5,0
6,4,30,1,2,1,unchanged,0,8,8,0,0,432,460,460,476,0,0,8,-1,10,0,0,8,-2,2,0,0,8,-2,2
6,4,30,1,2,1,one_edit,0,32,8,6,0,1816,1938,1938,1984,4,0,28,1,10,6,0,26,1,2,6,0,26,1,2
6,4,30,1,2,1,far,0,88,22,15,0,5208,5537,5537,5698,0,0,88,-1,10,0,0,88,-1,2,0,0,88,-1,2
6,4,30,1,2,1,far,1,88,0,11,0,11028,8514,8514,8687,88,0,0,41,-6,0,0,88,-1,2,0,0,88,-1,2
6,4,30,1,2,1,one_edit,1,32,0,16,0,4088,3174,3174,3196,32,0,0,41,-6,14,0,18,1,2,14,0,18,1,2
6,4,30,1,2,1,unchanged,1,8,8,0,0,1044,784,784,800,8,0,0,44,-8,0,0,8,-2,2,0,0,8,-2,2
6,4,30,1,2,4,unchanged,0,8,8,3,1,576,592,588,597,4,0,4,2,10,1,0,7,7,2,1,0,7,3,2
6,4,30,1,2,4,one_edit,0,32,8,22,14,2656,2760,2632,2630,16,0,16,19,10,14,0,18,19,2,14,0,18,3,2
6,4,30,1,2,4,far,0,88,22,68,54,8160,8420,7796,7817,63,0,25,17,10,54,0,34,17,2,34,0,54,3,2
6,4,30,1,2,4,far,1,88,0,68,37,13488,10824,10588,10598,88,0,0,57,-6,40,0,48,17,2,33,0,55,3,2
6,4,30,1,2,4,one_edit,1,32,0,24,16,5216,4248,4016,3992,32,0,0,59,-6,16,0,16,19,2,16,0,16,3,2
6,4,30,1,2,4,unchanged,1,8,8,3,0,1392,1024,1024,1037,8,0,0,62,-15,0,0,8,-1,2,0,0,8,-1,2
6,4,30,1,2,16,unchanged,0,8,8,3,3,1152,1120,1064,1065,7,0,1,35,10,3,0,5,43,2,3,0,5,3,2
6,4,30,1,2,16,one_edit,0,32,8,22,22,6016,6048,5136,5102,28,0,4,91,10,22,0,10,91,2,22,0,10,3,2
6,4,30,1,2,16,far,0,88,22,68,68,19968,19952,16048,16013,85,0,3,89,10,68,0,20,89,2,48,0,40,3,2
6,4,30,1,2,16,far,1,88,0,78,78,23328,20064,17856,17724,88,0,0,129,-6,78,0,10,89,2,71,0,17,3,2
6,4,30,1,2,16,one_edit,1,32,0,26,26,9728,8544,7152,7090,32,0,0,131,-17,26,0,6,91,2,26,0,6,3,2
6,4,30,1,2,16,unchanged,1,8,8,3,3,2784,1984,1960,1961,8,0,0,134,-51,3,0,5,11,2,3,0,5,3,2
6,4,30,1,4,1,unchanged,0,8,8,0,0,432,460,460,492,0,0,8,-3,12,0,0,8,-4,4,0,0,8,-4,4
6,4,30,1,4,1,one_edit,0,32,8,6,0,1816,1938,1938,2048,0,0,32,-1,12,0,0,32,-1,4,0,0,32,-1,4
6,4,30,1,4,1,far,0,88,22,15,0,5208,5537,5537,5874,0,0,88,-3,12,0,0,88,-3,4,0,0,88,-3,4
6,4,30,1,4,1,far,1,88,0,11,0,11028,8514,8514,8863,88,0,0,39,-4,0,0,88,-3,4,0,0,88,-3,4
6,4,30,1,4,1,one_edit,1,32,0,16,0,4088,3174,3174,3260,32,0,0,39,-4,0,0,32,-1,4,0,0,32,-1,4
6,4,30,1,4,1,unchanged,1,8,8,0,0,1044,784,784,816,8,0,0,42,-6,0,0,8,-4,4,0,0,8,-4,4
6,4,30,1,4,4,unchanged,0,8,8,3,1,576,592,588,613,0,4,4,0,12,1,0,7,5,4,1,0,7,1,4
6,4,30,1,4,4,one_edit,0,32,8,22,14,2656,2760,2632,2694,10,6,16,17,12,14,0,18,17,4,8,0,24,1,4
6,4,30,1,4,4,far,0,88,22,68,54,8160,8420,7796,7993,46,17,25,15,12,54,0,34,15,4,12,0,76,1,4
6,4,30,1,4,4,far,1,88,0,68,37,13488,10824,10588,10774,88,0,0,55,-4,40,0,48,15,4,16,0,72,1,4
6,4,30,1,4,4,one_edit,1,32,0,24,16,5216,4248,4016,4056,32,0,0,57,-4,16,0,16,17,4,16,0,16,1,4
6,4,30,1,4,4,unchanged,1,8,8,3,0,1392,1024,1024,1053,8,0,0,60,-13,0,0,8,-3,4,0,0,8,-3,4
6,4,30,1,4,16,unchanged,0,8,8,3,3,1152,1120,1064,1081,7,0,1,33,12,3,0,5,41,4,3,0,5,1,4
6,4,30,1,4,16,one_edit,0,32,8,22,22,6016,6048,5136,5166,28,0,4,89,12,22,0,10,89,4,16,0,16,1,4
6,4,30,1,4,16,far,0,88,22,68,68,19968,19952,16048,16189,85,0,3,87,12,68,0,20,87,4,26,0,62,1,4
6,4,30,1,4,16,far,1,88,0,78,78,23328,20064,17856,17900,88,0,0,127,-4,78,0,10,87,4,44,0,44,1,4
6,4,30,1,4,16,one_edit,1,32,0,26,26,9728,8544,7152,7154,32,0,0,129,-15,26,0,6,89,4,24,0,8,1,4
6,4,30,1,4,16,unchanged,1,8,8,3,3,2784,1984,1960,1977,8,0,0,132,-49,3,0,5,9,4,3,0,5,1,4
6,4,30,1,8,1,unchanged,0,8,8,0,0,432,460,460,524,0,0,8,-7,16,0,0,8,-8,8,0,0,8,-8,8
6,4,30,1,8,1,one_edit,0,32,8,6,0,1816,1938,1938,2176,0,0,32,-5,16,0,0,32,-5,8,0,0,32,-5,8
6,4,30,1,8,1,far,0,88,22,15,0,5208,5537,5537,6226,0,0,88,-7,16,0,0,88,-7,8,0,0,88,-7,8
6,4,30,1,8,1,far,1,88,0,11,0,11028,8514,8514,9215,66,22,0,35,0,0,0,88,-7,8,0,0,88,-7,8
6,4,30,1,8,1,one_edit,1,32,0,16,0,4088,3174,3174,3388,26,6,0,35,0,0,0,32,-5,8,0,0,32,-5,8
6,4,30,1,8,1,unchanged,1,8,8,0,0,1044,784,784,848,8,0,0,38,-2,0,0,8,-8,8,0,0,8,-8,8
6,4,30,1,8,4,unchanged,0,8,8,3,1,576,592,588,645,0,0,8,-4,16,1,0,7,1,8,0,0,8,-3,8
6,4,30,1,8,4,one_edit,0,32,8,22,14,2656,2760,2632,2822,8,0,24,13,16,8,0,24,13,8,0,0,32,-3,8
6,4,30,1,8,4,far,0,88,22,68,54,8160,8420,7796,8345,43,3,42,11,16,46,0,42,11,8,0,0,88,-3,8
6,4,30,1,8,4,far,1,88,0,68,37,13488,10824,10588,11126,81,7,0,51,0,17,0,71,11,8,0,0,88,-3,8
6,4,30,1,8,4,one_edit,1,32,0,24,16,5216,4248,4016,4184,30,2,0,53,0,16,0,16,13,8,0,0,32,-3,8
6,4,30,1,8,4,unchanged,1,8,8,3,0,1392,1024,1024,1085,8,0,0,56,-9,0,0,8,-7,8,0,0,8,-7,8
6,4,30,1,8,16,unchanged,0,8,8,3,3,1152,1120,1064,1113,5,0,3,29,16,3,0,5,37,8,0,0,8,-3,8
6,4,30,1,8,16,one_edit,0,32,8,22,22,6016,6048,5136,5294,20,0,12,85,16,22,0,10,85,8,0,0,32,-3,8
6,4,30,1,8,16,far,0,88,22,68,68,19968,19952,16048,16541,71,0,17,83,16,68,0,20,83,8,0,0,88,-3,8
6,4,30,1,8,16,far,1,88,0,78,78,23328,20064,17856,18252,85,3,0,123,0,78,0,10,83,8,0,0,88,-3,8
6,4,30,1,8,16,one_edit,1,32,0,26,26,9728,8544,7152,7282,32,0,0,125,-11,26,0,6,85,8,0,0,32,-3,8
6,4,30,1,8,16,unchanged,1,8,8,3,3,2784,1984,1960,2009,8,0,0,128,-45,3,0,5,5,8,0,0,8,-3,8
6,4,30,2,0,1,unchanged,0,3,3,0,0,189,213,213,213,0,0,3,-8,8,0,3,0,0,0,0,3,0,0,0
6,4,30,2,0,1,one_edit,0,12,2,4,0,804,900,900,888,0,0,12,-5,8,4,8,0,3,0,4,8,0,3,0
6,4,30,2,0,1,far,0,33,8,22,15,2433,2697,2637,2606,0,0,33,-1,8,22,11,0,7,0,19,14,0,3,0
6,4,30,2,0,1,one_edit,1,52,6,36,20,8052,5438,5358,5244,52,0,0,97,-16,26,26,0,9,0,26,26,0,5,0
6,4,30,2,0,1,far,1,143,14,94,28,21921,14713,14601,14477,143,0,0,95,-16,62,81,0,7,0,60,83,0,3,0
6,4,30,2,0,1,unchanged,1,13,13,0,0,2025,1292,1292,1292,13,0,0,100,-19,0,13,0,0,0,0,13,0,0,0
6,4,30,2,0,4,unchanged,0,3,3,2,2,252,276,268,258,2,0,1,1,8,2,1,0,9,0,2,1,0,5,0
6,4,30,2,0,4,one_edit,0,12,2,10,10,1200,1296,1208,1158,10,0,2,13,8,10,2,0,21,0,10,2,0,5,0
6,4,30,2,0,4,far,0,33,8,33,33,4188,4452,3684,3588,33,0,0,35,-1,33,0,0,43,-9,30,3,0,5,0
6,4,30,2,0,4,one_edit,1,52,6,38,38,10608,7832,6888,6706,52,0,0,133,-16,38,14,0,45,0,38,14,0,5,0
6,4,30,2,0,4,far,1,143,14,113,113,28284,20572,18692,18269,143,0,0,131,-16,113,30,0,43,0,111,32,0,5,0
6,4,30,2,0,4,unchanged,1,13,13,1,1,2700,1688,1684,1679,13,0,0,136,-28,1,12,0,9,0,1,12,0,5,0
6,4,30,2,0,16,unchanged,0,3,3,2,2,504,528,448,438,2,0,1,37,8,2,1,0,45,0,2,1,0,5,0
6,4,30,2,0,16,one_edit,0,12,2,10,10,2784,2880,2288,2238,10,0,2,85,8,10,2,0,93,0,10,2,0,5,0
6,4,30,2,0,16,far,0,33,8,33,33,11208,11472,7608,7512,33,0,0,179,-37,33,0,0,187,-45,30,3,0,5,0
6,4,30,2,0,16,one_edit,1,52,6,38,38,20832,17408,12720,12538,52,0,0,277,-16,38,14,0,189,0,38,14,0,5,0
6,4,30,2,0,16,far,1,143,14,113,113,53736,44008,33776,33353,143,0,0,275,-16,113,30,0,187,0,111,32,0,5,0
6,4,30,2,0,16,unchanged,1,13,13,1,1,5400,3272,3232,3227,13,0,0,280,-64,1,12,0,45,0,1,12,0,5,0
6,4,30,2,2,1,unchanged,0,3,3,0,0,189,213,213,219,0,0,3,-10,10,0,0,3,-2,2,0,0,3,-2,2
6,4,30,2,2,1,one_edit,0,12,2,4,0,804,900,900,912,0,0,12,-7,10,4,0,8,1,2,4,0,8,1,2
6,4,30,2,2,1,far,0,33,8,22,15,2433,2697,2637,2672,0,0,33,-3,10,15,0,18,5,2,6,0,27,1,2
6,4,30,2,2,1,one_edit,1,52,6,36,20,8052,5438,5358,5348,52,0,0,95,-14,24,0,28,7,2,24,0,28,3,2
6,4,30,2,2,1,far,1,143,14,94,28,21921,14713,14601,14763,143,0,0,93,-14,48,0,95,5,2,32,0,111,1,2
6,4,30,2,2,1,unchanged,1,13,13,0,0,2025,1292,1292,1318,13,0,0,98,-17,0,0,13,-2,2,0,0,13,-2,2
6,4,30,2,2,4,unchanged,0,3,3,2,2,252,276,268,264,0,0,3,-1,10,2,0,1,7,2,2,0,1,3,2
6,4,30,2,2,4,one_edit,0,12,2,10,10,1200,1296,1208,1182,4,0,8,11,10,10,0,2,19,2,10,0,2,3,2
6,4,30,2,2,4,far,0,33,8,33,33,4188,4452,3684,3654,23,0,10,33,1,33,0,0,41,-7,23,0,10,3,2
6,4,30,2,2,4,one_edit,1,52,6,38,38,10608,7832,6888,6810,52,0,0,131,-14,38,0,14,43,2,38,0,14,3,2
6,4,30,2,2,4,far,1,143,14,113,113,28284,20572,18692,18555,143,0,0,129,-14,113,0,30,41,2,96,0,47,3,2
6,4,30,2,2,4,unchanged,1,13,13,1,1,2700,1688,1684,1705,13,0,0,134,-26,1,0,12,7,2,1,0,12,3,2
6,4,30,2,2,16,unchanged,0,3,3,2,2,504,528,448,444,2,0,1,35,10,2,0,1,43,2,2,0,1,3,2
6,4,30,2,2,16,one_edit,0,12,2,10,10,2784,2880,2288,2262,10,0,2,83,10,10,0,2,91,2,10,0,2,3,2
6,4,30,2,2,16,far,0,33,8,33,33,11208,11472,7608,7578,33,0,0,177,-35,33,0,0,185,-43,23,0,10,3,2
6,4,30,2,2,16,one_edit,1,52,6,38,38,20832,17408,12720,12642,52,0,0,275,-14,38,0,14,187,2,38,0,14,3,2
6,4,30,2,2,16,far,1,143,14,113,113,53736,44008,33776,33639,143,0,0,273,-14,113,0,30,185,2,96,0,47,3,2
6,4,30,2,2,16,unchanged,1,13,13,1,1,5400,3272,3232,3253,13,0,0,278,-62,1,0,12,43,2,1,0,12,3,2
6,4,30,2,4,1,unchanged,0,3,3,0,0,189,213,213,225,0,0,3,-12,12,0,0,3,-4,4,0,0,3,-4,4
6,4,30,2,4,1,one_edit,0,12,2,4,0,804,900,900,936,0,0,12,-9,12,0,0,12,-1,4,0,0,12,-1,4
6,4,30,2,4,1,far,0,33,8,22,15,2433,2697,2637,2738,0,0,33,-5,12,12,3,18,3,4,0,0,33,-1,4
6,4,30,2,4,1,one_edit,1,52,6,36,20,8052,5438,5358,5452,52,0,0,93,-12,20,0,32,5,4,20,0,32,1,4
6,4,30,2,4,1,far,1,143,14,94,28,21921,14713,14601,15049,143,0,0,91,-12,26,2,115,3,4,0,0,143,-1,4
6,4,30,2,4,1,unchanged,1,13,13,0,0,2025,1292,1292,1344,13,0,0,96,-15,0,0,13,-4,4,0,0,13,-4,4
6,4,30,2,4,4,unchanged,0,3,3,2,2,252,276,268,270,0,0,3,-3,12,2,0,1,5,4,2,0,1,1,4
6,4,30,2,4,4,one_edit,0,12,2,10,10,1200,1296,1208,1206,4,0,8,9,12,10,0,2,17,4,10,0,2,1,4
6,4,30,2,4,4,far,0,33,8,33,33,4188,4452,3684,3720,23,0,10,31,3,33,0,0,39,-5,10,0,23,1,4
6,4,30,2,4,4,one_edit,1,52,6,38,38,10608,7832,6888,6914,52,0,0,129,-12,38,0,14,41,4,34,0,18,1,4
6,4,30,2,4,4,far,1,143,14,113,113,28284,20572,18692,18841,143,0,0,127,-12,113,0,30,39,4,60,0,83,1,4
6,4,30,2,4,4,unchanged,1,13,13,1,1,2700,1688,1684,1731,13,0,0,132,-24,1,0,12,5,4,1,0,12,1,4
6,4,30,2,4,16,unchanged,0,3,3,2,2,504,528,448,450,2,0,1,33,12,2,0,1,41,4,2,0,1,1,4
6,4,30,2,4,16,one_edit,0,12,2,10,10,2784,2880,2288,2286,10,0,2,81,12,10,0,2,89,4,10,0,2,1,4
6,4,30,2,4,16,far,0,33,8,33,33,11208,11472,7608,7644,33,0,0,175,-33,33,0,0,183,-41,10,0,23,1,4
6,4,30,2,4,16,one_edit,1,52,6,38,38,20832,17408,12720,12746,52,0,0,273,-12,38,0,14,185,4,34,0,18,1,4
6,4,30,2,4,16,far,1,143,14,113,113,53736,44008,33776,33925,143,0,0,271,-12,113,0,30,183,4,60,0,83,1,4
6,4,30,2,4,16,unchanged,1,13,13,1,1,5400,3272,3232,3279,13,0,0,276,-60,1,0,12,41,4,1,0,12,1,4
6,4,30,2,8,1,unchanged,0,3,3,0,0,189,213,213,237,0,0,3,-16,16,0,0,3,-8,8,0,0,3,-8,8
6,4,30,2,8,1,one_edit,0,12,2,4,0,804,900,900,984,0,0,12,-13,16,0,0,12,-5,8,0,0,12,-5,8
6,4,30,2,8,1,far,0,33,8,22,15,2433,2697,2637,2870,0,0,33,-9,16,0,0,33,-1,8,0,0,33,-5,8
6,4,30,2,8,1,one_edit,1,52,6,36,20,8052,5438,5358,5660,52,0,0,89,-8,20,0,32,1,8,0,0,52,-3,8
6,4,30,2,8,1,far,1,143,14,94,28,21921,14713,14601,15621,143,0,0,87,-8,0,0,143,-1,8,0,0,143,-5,8
6,4,30,2,8,1,unchanged,1,13,13,0,0,2025,1292,1292,1396,13,0,0,92,-11,0,0,13,-8,8,0,0,13,-8,8
6,4,30,2,8,4,unchanged,0,3,3,2,2,252,276,268,282,0,0,3,-7,16,2,0,1,1,8,0,0,3,-3,8
6,4,30,2,8,4,one_edit,0,12,2,10,10,1200,1296,1208,1254,4,0,8,5,16,10,0,2,13,8,0,0,12,-3,8
6,4,30,2,8,4,far,0,33,8,33,33,4188,4452,3684,3852,23,0,10,27,7,33,0,0,35,-1,0,0,33,-3,8
6,4,30,2,8,4,one_edit,1,52,6,38,38,10608,7832,6888,7122,52,0,0,125,-8,36,0,16,37,8,0,0,52,-3,8
6,4,30,2,8,4,far,1,143,14,113,113,28284,20572,18692,19413,143,0,0,123,-8,103,0,40,35,8,0,0,143,-3,8
6,4,30,2,8,4,unchanged,1,13,13,1,1,2700,1688,1684,1783,13,0,0,128,-20,1,0,12,1,8,0,0,13,-3,8
6,4,30,2,8,16,unchanged,0,3,3,2,2,504,528,448,462,2,0,1,29,16,2,0,1,37,8,0,0,3,-3,8
6,4,30,2,8,16,one_edit,0,12,2,10,10,2784,2880,2288,2334,10,0,2,77,16,10,0,2,85,8,0,0,12,-3,8
6,4,30,2,8,16,far,0,33,8,33,33,11208,11472,7608,7776,33,0,0,171,-29,33,0,0,179,-37,0,0,33,-3,8
6,4,30,2,8,16,one_edit,1,52,6,38,38,20832,17408,12720,12954,52,0,0,269,-8,38,0,14,181,8,0,0,52,-3,8
6,4,30,2,8,16,far,1,143,14,113,113,53736,44008,33776,34497,143,0,0,267,-8,113,0,30,179,8,0,0,143,-3,8
6,4,30,2,8,16,unchanged,1,13,13,1,1,5400,3272,3232,3331,13,0,0,272,-56,1,0,12,37,8,0,0,13,-3,8
6,4,30,4,0,1,unchanged,0,1,1,0,0,45,53,53,53,0,0,1,-8,8,0,1,0,0,0,0,1,0,0,0
6,4,30,4,0,1,one_edit,0,4,0,4,0,220,252,252,236,0,0,4,-4,4,4,0,0,4,-4,4,0,0,4,-4
6,4,30,4,0,1,far,0,11,0,11,9,785,873,771,749,8,0,3,9,4,11,0,0,17,-4,10,1,0,4,0
6,4,30,4,0,1,one_edit,1,60,8,44,30,14540,8390,8022,7836,60,0,0,205,-8,42,18,0,21,0,42,18,0,5,0
6,4,30,4,0,1,unchanged,1,15,15,2,0,3645,1938,1938,1934,15,0,0,208,-12,2,13,0,2,0,2,13,0,2,0
6,4,30,4,0,1,far,1,165,22,135,77,39805,22847,22057,21718,165,0,0,203,-12,131,34,0,19,0,127,38,0,5,0
6,4,30,4,0,4,unchanged,0,1,1,0,0,60,68,68,68,0,0,1,-8,8,0,1,0,0,0,0,1,0,0,0
6,4,30,4,0,4,one_edit,0,4,0,4,4,400,432,352,332,4,0,0,17,-17,4,0,0,25,-25,4,0,0,5,-5
6,4,30,4,0,4,far,0,11,0,11,11,1820,1908,1244,1220,11,0,0,81,-17,11,0,0,89,-25,10,1,0,5,0
6,4,30,4,0,4,one_edit,1,60,8,48,48,19280,12728,10304,10072,60,0,0,277,-8,48,12,0,93,0,48,12,0,5,0
6,4,30,4,0,4,unchanged,1,15,15,3,3,4860,2544,2516,2501,15,0,0,280,-33,3,12,0,17,0,3,12,0,5,0
6,4,30,4,0,4,far,1,165,22,139,137,52300,34100,28124,27693,165,0,0,275,-33,139,26,0,91,0,133,32,0,5,0
6,4,30,4,0,16,unchanged,0,1,1,0,0,120,128,128,128,0,0,1,-8,8,0,1,0,0,0,0,1,0,0,0
6,4,30,4,0,16,one_edit,0,4,0,4,4,1120,1152,736,716,4,0,0,101,-101,4,0,0,109,-109,4,0,0,5,-5
6,4,30,4,0,16,far,0,11,0,11,11,5960,6048,3128,3104,11,0,0,369,-101,11,0,0,377,-109,10,1,0,5,0
6,4,30,4,0,16,one_edit,1,60,8,48,48,38240,30080,19232,19000,60,0,0,565,-8,48,12,0,381,0,48,12,0,5,0
6,4,30,4,0,16,unchanged,1,15,15,3,3,9720,4968,4784,4769,15,0,0,568,-117,3,12,0,77,0,3,12,0,5,0
6,4,30,4,0,16,far,1,165,22,140,140,102280,79112,51848,51417,165,0,0,563,-48,140,25,0,379,0,133,32,0,5,0
6,4,30,4,2,1,unchanged,0,1,1,0,0,45,53,53,55,0,0,1,-10,10,0,0,1,-2,2,0,0,1,-2,2
6,4,30,4,2,1,one_edit,0,4,0,4,0,220,252,252,244,0,0,4,-6,6,4,0,0,2,-2,4,0,0,2,-2
6,4,30,4,2,1,far,0,11,0,11,9,785,873,771,771,5,0,6,7,6,11,0,0,15,-2,5,0,6,2,2
6,4,30,4,2,1,one_edit,1,60,8,44,30,14540,8390,8022,7956,60,0,0,203,-6,38,4,18,19,2,38,4,18,3,2
6,4,30,4,2,1,unchanged,1,15,15,2,0,3645,1938,1938,1964,15,0,0,206,-10,0,2,13,0,2,0,2,13,0,2
6,4,30,4,2,1,far,1,165,22,135,77,39805,22847,22057,22048,165,0,0,201,-10,99,32,34,17,2,76,32,57,3,2
6,4,30,4,2,4,unchanged,0,1,1,0,0,60,68,68,70,0,0,1,-10,10,0,0,1,-2,2,0,0,1,-2,2
6,4,30,4,2,4,one_edit,0,4,0,4,4,400,432,352,340,4,0,0,15,-15,4,0,0,23,-23,4,0,0,3,-3
6,4,30,4,2,4,far,0,11,0,11,11,1820,1908,1244,1242,11,0,0,79,-15,11,0,0,87,-23,5,0,6,3,2
6,4,30,4,2,4,one_edit,1,60,8,48,48,19280,12728,10304,10192,60,0,0,275,-6,48,0,12,91,2,48,0,12,3,2
6,4,30,4,2,4,unchanged,1,15,15,3,3,4860,2544,2516,2531,15,0,0,278,-31,3,0,12,15,2,3,0,12,3,2
6,4,30,4,2,4,far,1,165,22,139,137,52300,34100,28124,28023,165,0,0,273,-31,137,0,28,89,2,104,0,61,3,2
6,4,30,4,2,16,unchanged,0,1,1,0,0,120,128,128,130,0,0,1,-10,10,0,0,1,-2,2,0,0,1,-2,2
6,4,30,4,2,16,one_edit,0,4,0,4,4,1120,1152,736,724,4,0,0,99,-99,4,0,0,107,-107,4,0,0,3,-3
6,4,30,4,2,16,far,0,11,0,11,11,5960,6048,3128,3126,11,0,0,367,-99,11,0,0,375,-107,5,0,6,3,2
6,4,30,4,2,16,one_edit,1,60,8,48,48,38240,30080,19232,19120,60,0,0,563,-6,48,0,12,379,2,48,0,12,3,2
6,4,30,4,2,16,unchanged,1,15,15,3,3,9720,4968,4784,4799,15,0,0,566,-115,3,0,12,75,2,3,0,12,3,2
6,4,30,4,2,16,far,1,165,22,140,140,102280,79112,51848,51747,165,0,0,561,-46,140,0,25,377,2,104,0,61,3,2
6,4,30,4,4,1,unchanged,0,1,1,0,0,45,53,53,57,0,0,1,-12,12,0,0,1,-4,4,0,0,1,-4,4
6,4,30,4,4,1,one_edit,0,4,0,4,0,220,252,252,252,0,0,4,-8,8,0,4,0,0,0,0,4,0,0,0
