m,a,b,k,primitive_m,physical_flips,rule,off_code,outer_conflicts,witness_input,witness_other,witness_output
6,29,12,3,6,2,-1,128,0,0,-1,43
6,29,13,1,6,1,-1,8,0,0,-1,46
6,29,13,2,6,1,-1,32,0,0,-1,23
6,29,13,3,6,1,-1,125,0,0,-1,43
6,29,14,1,6,3,-1,7,0,0,-1,46
6,29,14,2,6,3,-1,30,0,0,-1,23
6,29,14,3,6,3,-1,126,0,0,-1,43
6,29,15,1,6,2,-1,8,0,0,-1,46
6,29,15,2,6,2,-1,31,0,0,-1,23
6,29,15,3,6,2,-1,126,0,0,-1,43
6,29,16,1,6,3,-1,8,0,0,-1,46
6,29,16,2,6,3,-1,32,0,0,-1,23
6,29,16,3,6,3,-1,128,0,0,-1,43
6,29,17,1,6,2,-1,8,0,0,-1,46
6,29,17,2,6,2,-1,32,0,0,-1,23
6,29,17,3,6,2,-1,128,0,0,-1,43
6,29,18,1,6,4,-1,8,0,0,-1,46
6,29,18,2,6,4,-1,32,0,0,-1,23
6,29,18,3,6,4,-1,118,0,0,-1,43
6,29,19,1,6,3,-1,8,0,0,-1,46
6,29,19,2,6,3,-1,32,0,0,-1,23
6,29,19,3,6,3,-1,115,0,0,-1,43
6,29,20,1,6,2,-1,8,0,0,-1,46
6,29,20,2,6,2,-1,32,0,0,-1,23
6,29,20,3,6,2,-1,128,0,0,-1,43
6,29,21,1,6,1,-1,8,0,0,-1,46
6,29,21,2,6,1,-1,16,0,0,-1,23
6,29,21,3,6,1,-1,128,0,0,-1,43
6,29,22,1,6,3,-1,8,0,0,-1,46
6,29,22,2,6,3,-1,32,0,0,-1,23
6,29,22,3,6,3,-1,128,0,0,-1,43
6,29,23,1,6,2,-1,8,0,0,-1,46
6,29,23,2,6,2,-1,16,0,16,-1,53
6,29,23,3,6,2,-1,128,0,0,-1,43
6,29,24,1,6,2,-1,8,0,0,-1,46
6,29,24,2,6,2,-1,32,0,0,-1,23
6,29,24,3,6,2,-1,128,0,0,-1,43
6,29,25,1,6,1,-1,8,0,0,-1,46
6,29,25,2,6,1,-1,32,0,0,-1,23
6,29,25,3,6,1,-1,128,0,0,-1,43
6,29,26,1,6,3,-1,8,0,0,-1,46
6,29,26,2,6,3,-1,32,0,0,-1,23
6,29,26,3,6,3,-1,128,0,0,-1,43
6,29,27,1,6,2,-1,8,0,0,-1,46
6,29,27,2,6,2,-1,32,0,0,-1,23
6,29,27,3,6,2,-1,112,0,0,-1,43
6,29,28,1,6,1,-1,8,0,0,-1,46
6,29,28,2,6,1,-1,32,0,0,-1,23
6,29,28,3,6,1,-1,128,0,0,-1,43
6,29,30,1,6,2,-1,8,0,0,-1,46
6,29,30,2,6,2,-1,32,0,0,-1,23
6,29,30,3,6,2,-1,128,0,0,-1,43
6,29,31,1,6,1,-1,8,0,0,-1,46
6,29,31,2,6,1,-1,32,0,0,-1,23
6,29,31,3,6,1,-1,128,0,0,-1,43
6,29,32,1,6,5,-1,8,0,0,-1,46
6,29,32,2,6,5,-1,29,0,0,-1,23
6,29,32,3,6,5,-1,126,0,0,-1,43
6,29,33,1,6,4,-1,8,0,0,-1,46
6,29,33,2,6,4,-1,29,0,0,-1,23
6,29,33,3,6,4,-1,128,0,0,-1,43
6,29,34,1,6,6,-1,8,0,0,-1,46
6,29,34,2,6,6,-1,24,0,0,-1,23
6,29,34,3,6,6,-1,128,0,0,-1,43
6,29,35,1,6,5,-1,8,0,0,-1,46
6,29,35,2,6,5,-1,30,0,0,-1,23
6,29,35,3,6,5,-1,121,0,0,-1,43
6,29,36,1,6,4,-1,8,0,0,-1,46
6,29,36,2,6,4,-1,31,0,0,-1,23
6,29,36,3,6,4,-1,124,0,0,-1,43
6,29,37,1,6,3,-1,8,0,0,-1,46
6,29,37,2,6,3,-1,31,0,0,-1,23
6,29,37,3,6,3,-1,128,0,0,-1,43
6,29,38,1,6,5,-1,8,0,0,-1,46
6,29,38,2,6,5,-1,32,0,0,-1,23
6,29,38,3,6,5,-1,128,0,0,-1,43
6,29,39,1,6,4,-1,8,0,0,-1,46
6,29,39,2,6,4,-1,32,0,0,-1,23
6,29,39,3,6,4,-1,128,0,0,-1,43
6,29,40,1,6,4,-1,8,0,0,-1,46
6,29,40,2,6,4,-1,32,0,0,-1,23
6,29,40,3,6,4,-1,128,0,0,-1,43
6,29,41,1,6,3,-1,8,0,0,-1,46
6,29,41,2,6,3,-1,31,0,0,-1,23
6,29,41,3,6,3,-1,119,0,0,-1,43
6,29,42,1,6,5,-1,7,0,0,-1,46
6,29,42,2,6,5,-1,22,0,0,-1,23
6,29,42,3,6,5,-1,122,0,0,-1,43
6,29,43,1,6,4,-1,8,0,0,-1,46
6,29,43,2,6,4,-1,28,0,0,-1,23
6,29,43,3,6,4,-1,104,0,8,-1,7
6,29,44,1,6,3,-1,6,0,0,-1,46
6,29,44,2,6,3,-1,32,0,0,-1,23
6,29,44,3,6,3,-1,124,0,0,-1,43
6,29,45,1,6,2,-1,8,0,0,-1,46
6,29,45,2,6,2,-1,32,0,0,-1,23
6,29,45,3,6,2,-1,114,0,0,-1,43
6,29,46,1,6,4,-1,6,0,2,-1,62
6,29,46,2,6,4,-1,32,0,0,-1,23
6,29,46,3,6,4,-1,128,0,0,-1,43
6,29,47,1,6,3,-1,8,0,0,-1,46
6,29,47,2,6,3,-1,32,0,0,-1,23
6,29,47,3,6,3,-1,109,0,0,-1,43
6,29,48,1,6,4,-1,8,0,0,-1,46
6,29,48,2,6,4,-1,28,0,0,-1,23
6,29,48,3,6,4,-1,128,0,0,-1,43
6,29,49,1,6,3,-1,8,0,0,-1,46
6,29,49,2,6,3,-1,26,0,0,-1,23
6,29,49,3,6,3,-1,128,0,0,-1,43
6,29,50,1,6,5,-1,8,0,0,-1,46
6,29,50,2,6,5,-1,31,0,0,-1,23
6,29,50,3,6,5,-1,119,0,0,-1,43
6,29,51,1,6,4,-1,8,0,0,-1,46
6,29,51,2,6,4,-1,31,0,0,-1,23
6,29,51,3,6,4,-1,114,0,0,-1,43
6,29,52,1,6,3,-1,8,0,0,-1,46
6,29,52,2,6,3,-1,26,0,0,-1,23
6,29,52,3,6,3,-1,127,0,0,-1,43
6,29,53,1,6,2,-1,8,0,0,-1,46
6,29,53,2,6,2,-1,16,0,0,-1,23
6,29,53,3,6,2,-1,128,0,0,-1,43
6,29,54,1,6,4,-1,8,0,0,-1,46
6,29,54,2,6,4,-1,26,0,0,-1,23
6,29,54,3,6,4,-1,120,0,0,-1,43
6,29,55,1,6,3,-1,8,0,0,-1,46
6,29,55,2,6,3,-1,32,0,0,-1,23
6,29,55,3,6,3,-1,128,0,0,-1,43
6,29,56,1,6,3,-1,8,0,0,-1,46
6,29,56,2,6,3,-1,29,0,0,-1,23
6,29,56,3,6,3,-1,128,0,0,-1,43
6,29,57,1,6,2,-1,8,0,0,-1,46
6,29,57,2,6,2,-1,24,0,0,-1,23
6,29,57,3,6,2,-1,128,0,0,-1,43
6,29,58,1,6,4,-1,6,0,0,-1,46
6,29,58,2,6,4,-1,32,0,0,-1,23
6,29,58,3,6,4,-1,128,0,0,-1,43
6,29,59,1,6,3,-1,8,0,0,-1,46
6,29,59,2,6,3,-1,32,0,0,-1,23
6,29,59,3,6,3,-1,128,0,0,-1,43
6,29,60,1,6,2,-1,6,0,0,-1,46
6,29,60,2,6,2,-1,29,0,0,-1,23
6,29,60,3,6,2,-1,128,0,0,-1,43
6,29,61,1,6,1,-1,8,0,0,-1,46
6,29,61,2,6,1,-1,32,0,0,-1,23
6,29,61,3,6,1,-1,128,0,0,-1,43
6,29,62,1,6,3,-1,7,0,0,-1,46
6,29,62,2,6,3,-1,31,0,0,-1,23
6,29,62,3,6,3,-1,128,0,0,-1,43
6,29,63,1,6,2,-1,4,0,0,-1,46
6,29,63,2,6,2,-1,16,0,0,-1,23
6,29,63,3,6,2,-1,64,0,0,-1,43
6,30,0,1,6,4,-1,5,0,0,-1,46
6,30,0,2,6,4,-1,22,0,0,-1,23
6,30,0,3,6,4,-1,99,0,0,-1,43
6,30,1,1,6,5,-1,8,0,0,-1,46
6,30,1,2,6,5,-1,32,0,0,-1,23
6,30,1,3,6,5,-1,128,0,0,-1,43
6,30,2,1,6,3,-1,8,0,0,-1,46
6,30,2,2,6,3,-1,32,0,0,-1,23
6,30,2,3,6,3,-1,120,0,0,-1,43
6,30,3,1,6,4,-1,8,0,0,-1,46
6,30,3,2,6,4,-1,32,0,0,-1,23
6,30,3,3,6,4,-1,126,0,0,-1,43
6,30,4,1,6,3,-1,8,0,0,-1,46
6,30,4,2,6,3,-1,31,0,0,-1,23
6,30,4,3,6,3,-1,128,0,0,-1,43
6,30,5,1,6,4,-1,8,0,0,-1,46
6,30,5,2,6,4,-1,32,0,0,-1,23
6,30,5,3,6,4,-1,128,0,0,-1,43
6,30,6,1,6,2,-1,8,0,0,-1,46
6,30,6,2,6,2,-1,30,0,0,-1,23
6,30,6,3,6,2,-1,128,0,0,-1,43
6,30,7,1,6,3,-1,8,0,0,-1,46
6,30,7,2,6,3,-1,31,0,0,-1,23
6,30,7,3,6,3,-1,128,0,0,-1,43
6,30,8,1,6,3,-1,8,0,0,-1,46
6,30,8,2,6,3,-1,32,0,0,-1,23
6,30,8,3,6,3,-1,127,0,0,-1,43
6,30,9,1,6,4,-1,8,0,0,-1,46
6,30,9,2,6,4,-1,31,0,0,-1,23
6,30,9,3,6,4,-1,123,0,0,-1,43
6,30,10,1,6,2,-1,7,0,0,-1,46
6,30,10,2,6,2,-1,32,0,0,-1,23
6,30,10,3,6,2,-1,128,0,0,-1,43
6,30,11,1,6,3,-1,8,0,0,-1,46
6,30,11,2,6,3,-1,31,0,0,-1,23
6,30,11,3,6,3,-1,126,0,0,-1,43
6,30,12,1,6,2,-1,8,0,0,-1,46
6,30,12,2,6,2,-1,30,0,0,-1,23
6,30,12,3,6,2,-1,124,0,0,-1,43
6,30,13,1,6,3,-1,7,0,0,-1,46
6,30,13,2,6,3,-1,29,0,0,-1,23
6,30,13,3,6,3,-1,126,0,0,-1,43
6,30,14,1,6,1,-1,6,0,0,-1,46
6,30,14,2,6,1,-1,28,0,0,-1,23
6,30,14,3,6,1,-1,126,0,0,-1,43
6,30,15,1,6,2,-1,8,0,0,-1,46
6,30,15,2,6,2,-1,30,0,0,-1,23
6,30,15,3,6,2,-1,128,0,0,-1,43
6,30,16,1,6,3,-1,8,0,0,-1,46
6,30,16,2,6,3,-1,32,0,0,-1,23
6,30,16,3,6,3,-1,128,0,0,-1,43
6,30,17,1,6,4,-1,8,0,0,-1,46
6,30,17,2,6,4,-1,29,0,0,-1,23
6,30,17,3,6,4,-1,128,0,0,-1,43
6,30,18,1,6,2,-1,8,0,0,-1,46
6,30,18,2,6,2,-1,32,0,0,-1,23
6,30,18,3,6,2,-1,124,0,0,-1,43
6,30,19,1,6,3,-1,8,0,0,-1,46
6,30,19,2,6,3,-1,32,0,0,-1,23
6,30,19,3,6,3,-1,128,0,0,-1,43
6,30,20,1,6,2,-1,8,0,0,-1,46
6,30,20,2,6,2,-1,32,0,0,-1,23
6,30,20,3,6,2,-1,128,0,0,-1,43
6,30,21,1,6,3,-1,8,0,0,-1,46
6,30,21,2,6,3,-1,15,0,0,-1,23
6,30,21,3,6,3,-1,128,0,0,-1,43
6,30,22,1,6,1,-1,8,0,0,-1,46
6,30,22,2,6,1,-1,32,0,0,-1,23
6,30,22,3,6,1,-1,128,0,0,-1,43
6,30,23,1,6,2,-1,8,0,0,-1,46
6,30,23,2,6,2,-1,24,0,8,-1,55
6,30,23,3,6,2,-1,128,0,0,-1,43
6,30,24,1,6,2,-1,8,0,0,-1,46
6,30,24,2,6,2,-1,32,0,0,-1,23
6,30,24,3,6,2,-1,128,0,0,-1,43
6,30,25,1,6,3,-1,8,0,0,-1,46
6,30,25,2,6,3,-1,32,0,0,-1,23
6,30,25,3,6,3,-1,128,0,0,-1,43
6,30,26,1,6,1,-1,8,0,0,-1,46
6,30,26,2,6,1,-1,32,0,0,-1,23
6,30,26,3,6,1,-1,128,0,0,-1,43
6,30,27,1,6,2,-1,8,0,0,-1,46
6,30,27,2,6,2,-1,32,0,0,-1,23
6,30,27,3,6,2,-1,124,0,0,-1,43
6,30,28,1,6,1,-1,8,0,0,-1,46
6,30,28,2,6,1,-1,32,0,0,-1,23
6,30,28,3,6,1,-1,128,0,0,-1,43
6,30,29,1,6,2,-1,8,0,0,-1,46
6,30,29,2,6,2,-1,32,0,0,-1,23
6,30,29,3,6,2,-1,128,0,0,-1,43
6,30,31,1,6,1,-1,8,0,0,-1,46
6,30,31,2,6,1,-1,32,0,0,-1,23
6,30,31,3,6,1,-1,128,0,0,-1,43
6,30,32,1,6,5,-1,8,0,0,-1,46
6,30,32,2,6,5,-1,31,0,0,-1,23
6,30,32,3,6,5,-1,121,0,0,-1,43
6,30,33,1,6,6,-1,8,0,0,-1,46
6,30,33,2,6,6,-1,32,0,0,-1,23
6,30,33,3,6,6,-1,128,0,0,-1,43
6,30,34,1,6,4,-1,7,0,0,-1,46
6,30,34,2,6,4,-1,31,0,0,-1,23
6,30,34,3,6,4,-1,120,0,0,-1,43
6,30,35,1,6,5,-1,8,0,0,-1,46
6,30,35,2,6,5,-1,31,0,0,-1,23
6,30,35,3,6,5,-1,128,0,0,-1,43
6,30,36,1,6,4,-1,8,0,0,-1,46
6,30,36,2,6,4,-1,32,0,0,-1,23
6,30,36,3,6,4,-1,124,0,0,-1,43
6,30,37,1,6,5,-1,8,0,0,-1,46
6,30,37,2,6,5,-1,31,0,0,-1,23
6,30,37,3,6,5,-1,128,0,0,-1,43
6,30,38,1,6,3,-1,7,0,0,-1,46
6,30,38,2,6,3,-1,32,0,0,-1,23
6,30,38,3,6,3,-1,128,0,0,-1,43
6,30,39,1,6,4,-1,8,0,0,-1,46
6,30,39,2,6,4,-1,32,0,0,-1,23
6,30,39,3,6,4,-1,128,0,0,-1,43
6,30,40,1,6,4,-1,8,0,0,-1,46
6,30,40,2,6,4,-1,28,0,0,-1,23
6,30,40,3,6,4,-1,128,0,0,-1,43
6,30,41,1,6,5,-1,8,0,0,-1,46
6,30,41,2,6,5,-1,32,0,0,-1,23
6,30,41,3,6,5,-1,121,0,0,-1,43
6,30,42,1,6,3,-1,7,0,0,-1,46
6,30,42,2,6,3,-1,26,0,0,-1,23
6,30,42,3,6,3,-1,128,0,0,-1,43
6,30,43,1,6,4,-1,8,0,0,-1,46
6,30,43,2,6,4,-1,31,0,0,-1,23
6,30,43,3,6,4,-1,114,0,8,-1,10
6,30,44,1,6,3,-1,8,0,0,-1,46
6,30,44,2,6,3,-1,28,0,0,-1,23
6,30,44,3,6,3,-1,125,0,0,-1,43
6,30,45,1,6,4,-1,8,0,0,-1,46
6,30,45,2,6,4,-1,32,0,0,-1,23
6,30,45,3,6,4,-1,117,0,0,-1,43
6,30,46,1,6,2,-1,6,0,1,-1,47
6,30,46,2,6,2,-1,29,0,0,-1,23
6,30,46,3,6,2,-1,128,0,0,-1,43
6,30,47,1,6,3,-1,8,0,0,-1,46
6,30,47,2,6,3,-1,29,0,0,-1,23
6,30,47,3,6,3,-1,119,0,0,-1,43
6,30,48,1,6,4,-1,8,0,0,-1,46
6,30,48,2,6,4,-1,32,0,0,-1,23
6,30,48,3,6,4,-1,128,0,0,-1,43
6,30,49,1,6,5,-1,8,0,0,-1,46
6,30,49,2,6,5,-1,32,0,0,-1,23
6,30,49,3,6,5,-1,128,0,0,-1,43
6,30,50,1,6,3,-1,8,0,0,-1,46
6,30,50,2,6,3,-1,31,0,0,-1,23
6,30,50,3,6,3,-1,125,0,0,-1,43
6,30,51,1,6,4,-1,8,0,0,-1,46
6,30,51,2,6,4,-1,32,0,0,-1,23
6,30,51,3,6,4,-1,126,0,0,-1,43
6,30,52,1,6,3,-1,8,0,0,-1,46
6,30,52,2,6,3,-1,30,0,0,-1,23
6,30,52,3,6,3,-1,128,0,0,-1,43
6,30,53,1,6,4,-1,8,0,0,-1,46
6,30,53,2,6,4,-1,32,0,0,-1,23
6,30,53,3,6,4,-1,128,0,0,-1,43
6,30,54,1,6,2,-1,8,0,0,-1,46
6,30,54,2,6,2,-1,32,0,0,-1,23
6,30,54,3,6,2,-1,123,0,0,-1,43
6,30,55,1,6,3,-1,8,0,0,-1,46
6,30,55,2,6,3,-1,27,0,0,-1,23
6,30,55,3,6,3,-1,128,0,0,-1,43
6,30,56,1,6,3,-1,8,0,0,-1,46
6,30,56,2,6,3,-1,32,0,0,-1,23
6,30,56,3,6,3,-1,126,0,0,-1,43
6,30,57,1,6,4,-1,8,0,0,-1,46
6,30,57,2,6,4,-1,32,0,0,-1,23
6,30,57,3,6,4,-1,128,0,0,-1,43
6,30,58,1,6,2,-1,8,0,0,-1,46
6,30,58,2,6,2,-1,31,0,0,-1,23
6,30,58,3,6,2,-1,126,0,0,-1,43
6,30,59,1,6,3,-1,8,0,0,-1,46
6,30,59,2,6,3,-1,32,0,0,-1,23
6,30,59,3,6,3,-1,110,0,0,-1,43
6,30,60,1,6,2,-1,8,0,0,-1,46
6,30,60,2,6,2,-1,30,0,0,-1,23
6,30,60,3,6,2,-1,128,0,0,-1,43
6,30,61,1,6,3,-1,8,0,0,-1,46
6,30,61,2,6,3,-1,32,0,0,-1,23
6,30,61,3,6,3,-1,128,0,0,-1,43
6,30,62,1,6,1,-1,6,0,0,-1,46
6,30,62,2,6,1,-1,31,0,0,-1,23
6,30,62,3,6,1,-1,124,0,0,-1,43
6,30,63,1,6,2,-1,5,0,0,-1,46
6,30,63,2,6,2,-1,20,0,0,-1,23
6,30,63,3,6,2,-1,80,0,0,-1,43
6,31,0,1,6,5,-1,5,0,0,-1,47
6,31,0,2,6,5,-1,20,0,0,-1,55
6,31,0,3,6,5,-1,96,0,0,-1,59
6,31,1,1,6,4,-1,8,0,0,-1,47
6,31,1,2,6,4,-1,30,0,0,-1,55
6,31,1,3,6,4,-1,128,0,0,-1,59
6,31,2,1,6,4,-1,8,0,0,-1,47
6,31,2,2,6,4,-1,32,0,0,-1,55
6,31,2,3,6,4,-1,124,0,0,-1,59
6,31,3,1,6,3,-1,8,0,0,-1,47
6,31,3,2,6,3,-1,32,0,0,-1,55
6,31,3,3,6,3,-1,120,0,0,-1,59
6,31,4,1,6,4,-1,8,0,0,-1,47
6,31,4,2,6,4,-1,30,0,0,-1,55
6,31,4,3,6,4,-1,128,0,0,-1,59
6,31,5,1,6,3,-1,8,0,0,-1,47
6,31,5,2,6,3,-1,31,0,0,-1,55
6,31,5,3,6,3,-1,128,0,0,-1,59
6,31,6,1,6,3,-1,8,0,0,-1,47
6,31,6,2,6,3,-1,31,0,0,-1,55
6,31,6,3,6,3,-1,128,0,0,-1,59
6,31,7,1,6,2,-1,8,0,0,-1,47
6,31,7,2,6,2,-1,32,0,0,-1,55
6,31,7,3,6,2,-1,128,0,0,-1,59
6,31,8,1,6,4,-1,8,0,0,-1,47
6,31,8,2,6,4,-1,32,0,0,-1,55
6,31,8,3,6,4,-1,128,0,0,-1,59
6,31,9,1,6,3,-1,8,0,0,-1,47
6,31,9,2,6,3,-1,30,0,0,-1,55
6,31,9,3,6,3,-1,124,0,0,-1,59
6,31,10,1,6,3,-1,8,0,0,-1,47
6,31,10,2,6,3,-1,31,0,0,-1,55
6,31,10,3,6,3,-1,127,0,0,-1,59
6,31,11,1,6,2,-1,7,0,0,-1,47
6,31,11,2,6,2,-1,31,0,0,-1,55
6,31,11,3,6,2,-1,124,0,0,-1,59
6,31,12,1,6,3,-1,8,0,0,-1,47
6,31,12,2,6,3,-1,32,0,0,-1,55
6,31,12,3,6,3,-1,127,0,0,-1,59
6,31,13,1,6,2,-1,7,0,0,-1,47
6,31,13,2,6,2,-1,29,0,0,-1,55
6,31,13,3,6,2,-1,127,0,0,-1,59
6,31,14,1,6,2,-1,8,0,0,-1,47
6,31,14,2,6,2,-1,30,0,0,-1,55
6,31,14,3,6,2,-1,122,0,0,-1,59
6,31,15,1,6,1,-1,6,0,0,-1,47
6,31,15,2,6,1,-1,31,0,0,-1,55
6,31,15,3,6,1,-1,124,0,0,-1,59
6,31,16,1,6,4,-1,8,0,0,-1,47
6,31,16,2,6,4,-1,32,0,0,-1,55
6,31,16,3,6,4,-1,128,0,0,-1,59
6,31,17,1,6,3,-1,8,0,0,-1,47
6,31,17,2,6,3,-1,30,0,0,-1,55
6,31,17,3,6,3,-1,128,0,0,-1,59
6,31,18,1,6,3,-1,8,0,0,-1,47
6,31,18,2,6,3,-1,30,0,0,-1,55
6,31,18,3,6,3,-1,124,0,0,-1,59
6,31,19,1,6,2,-1,8,0,0,-1,47
6,31,19,2,6,2,-1,32,0,0,-1,55
6,31,19,3,6,2,-1,128,0,0,-1,59
6,31,20,1,6,3,-1,8,0,0,-1,47
6,31,20,2,6,3,-1,32,0,0,-1,55
6,31,20,3,6,3,-1,128,0,0,-1,59
6,31,21,1,6,2,-1,8,0,0,-1,47
6,31,21,2,6,2,-1,16,0,0,-1,55
6,31,21,3,6,2,-1,128,0,0,-1,59
6,31,22,1,6,2,-1,8,0,0,-1,47
6,31,22,2,6,2,-1,32,0,0,-1,55
6,31,22,3,6,2,-1,128,0,0,-1,59
6,31,23,1,6,1,-1,8,0,0,-1,47
6,31,23,2,6,1,-1,32,0,0,-1,55
6,31,23,3,6,1,-1,128,0,0,-1,59
6,31,24,1,6,3,-1,8,0,0,-1,47
6,31,24,2,6,3,-1,32,0,0,-1,55
6,31,24,3,6,3,-1,128,0,0,-1,59
6,31,25,1,6,2,-1,8,0,0,-1,47
6,31,25,2,6,2,-1,32,0,0,-1,55
6,31,25,3,6,2,-1,128,0,0,-1,59
6,31,26,1,6,2,-1,8,0,0,-1,47
6,31,26,2,6,2,-1,32,0,0,-1,55
6,31,26,3,6,2,-1,128,0,0,-1,59
6,31,27,1,6,1,-1,8,0,0,-1,47
6,31,27,2,6,1,-1,32,0,0,-1,55
6,31,27,3,6,1,-1,64,0,0,-1,59
6,31,28,1,6,2,-1,8,0,0,-1,47
6,31,28,2,6,2,-1,32,0,0,-1,55
6,31,28,3,6,2,-1,128,0,0,-1,59
6,31,29,1,6,1,-1,8,0,0,-1,47
6,31,29,2,6,1,-1,32,0,0,-1,55
6,31,29,3,6,1,-1,128,0,0,-1,59
6,31,30,1,6,1,-1,8,0,0,-1,47
6,31,30,2,6,1,-1,32,0,0,-1,55
6,31,30,3,6,1,-1,128,0,0,-1,59
6,31,32,1,6,6,-1,8,0,0,-1,47
6,31,32,2,6,6,-1,24,0,0,-1,55
6,31,32,3,6,6,-1,128,0,0,-1,59
6,31,33,1,6,5,-1,8,0,0,-1,47
6,31,33,2,6,5,-1,32,0,0,-1,55
6,31,33,3,6,5,-1,128,0,0,-1,59
6,31,34,1,6,5,-1,8,0,0,-1,47
6,31,34,2,6,5,-1,29,0,0,-1,55
6,31,34,3,6,5,-1,125,0,0,-1,59
6,31,35,1,6,4,-1,8,0,0,-1,47
6,31,35,2,6,4,-1,31,0,0,-1,55
6,31,35,3,6,4,-1,124,0,0,-1,59
6,31,36,1,6,5,-1,8,0,0,-1,47
6,31,36,2,6,5,-1,28,0,0,-1,55
6,31,36,3,6,5,-1,122,0,0,-1,59
6,31,37,1,6,4,-1,8,0,0,-1,47
6,31,37,2,6,4,-1,32,0,0,-1,55
6,31,37,3,6,4,-1,128,0,0,-1,59
6,31,38,1,6,4,-1,8,0,0,-1,47
6,31,38,2,6,4,-1,29,0,0,-1,55
6,31,38,3,6,4,-1,128,0,0,-1,59
6,31,39,1,6,3,-1,8,0,0,-1,47
6,31,39,2,6,3,-1,32,0,0,-1,55
6,31,39,3,6,3,-1,128,0,0,-1,59
6,31,40,1,6,5,-1,8,0,0,-1,47
6,31,40,2,6,5,-1,29,0,0,-1,55
6,31,40,3,6,5,-1,126,0,0,-1,59
6,31,41,1,6,4,-1,8,0,0,-1,47
6,31,41,2,6,4,-1,32,0,0,-1,55
6,31,41,3,6,4,-1,115,0,0,-1,59
6,31,42,1,6,4,-1,7,0,0,-1,47
6,31,42,2,6,4,-1,20,0,0,-1,55
6,31,42,3,6,4,-1,124,0,0,-1,59
6,31,43,1,6,3,-1,8,0,0,-1,47
6,31,43,2,6,3,-1,32,0,0,-1,55
6,31,43,3,6,3,-1,128,0,0,-1,59
6,31,44,1,6,4,-1,8,0,0,-1,47
6,31,44,2,6,4,-1,31,0,0,-1,55
6,31,44,3,6,4,-1,121,0,0,-1,59
6,31,45,1,6,3,-1,8,0,0,-1,47
6,31,45,2,6,3,-1,31,0,0,-1,55
6,31,45,3,6,3,-1,118,0,0,-1,59
6,31,46,1,6,3,-1,7,0,0,-1,47
6,31,46,2,6,3,-1,31,0,0,-1,55
6,31,46,3,6,3,-1,128,0,0,-1,59
6,31,47,1,6,2,-1,6,0,2,-1,63
6,31,47,2,6,2,-1,30,0,0,-1,55
6,31,47,3,6,2,-1,128,0,0,-1,59
6,31,48,1,6,5,-1,8,0,0,-1,47
6,31,48,2,6,5,-1,31,0,0,-1,55
6,31,48,3,6,5,-1,121,0,0,-1,59
6,31,49,1,6,4,-1,8,0,0,-1,47
6,31,49,2,6,4,-1,27,0,0,-1,55
6,31,49,3,6,4,-1,128,0,0,-1,59
6,31,50,1,6,4,-1,8,0,0,-1,47
6,31,50,2,6,4,-1,31,0,0,-1,55
6,31,50,3,6,4,-1,122,0,0,-1,59
6,31,51,1,6,3,-1,8,0,0,-1,47
6,31,51,2,6,3,-1,32,0,0,-1,55
6,31,51,3,6,3,-1,110,0,0,-1,59
6,31,52,1,6,4,-1,8,0,0,-1,47
6,31,52,2,6,4,-1,32,0,0,-1,55
6,31,52,3,6,4,-1,127,0,0,-1,59
6,31,53,1,6,3,-1,8,0,0,-1,47
6,31,53,2,6,3,-1,32,0,0,-1,55
6,31,53,3,6,3,-1,128,0,0,-1,59
6,31,54,1,6,3,-1,8,0,0,-1,47
6,31,54,2,6,3,-1,32,0,0,-1,55
6,31,54,3,6,3,-1,112,0,0,-1,59
6,31,55,1,6,2,-1,8,0,0,-1,47
6,31,55,2,6,2,-1,16,0,16,-1,61
6,31,55,3,6,2,-1,128,0,0,-1,59
6,31,56,1,6,4,-1,8,0,0,-1,47
6,31,56,2,6,4,-1,30,0,0,-1,55
6,31,56,3,6,4,-1,122,0,0,-1,59
6,31,57,1,6,3,-1,8,0,0,-1,47
6,31,57,2,6,3,-1,27,0,0,-1,55
6,31,57,3,6,3,-1,128,0,0,-1,59
6,31,58,1,6,3,-1,8,0,0,-1,47
6,31,58,2,6,3,-1,32,0,0,-1,55
6,31,58,3,6,3,-1,109,0,0,-1,59
6,31,59,1,6,2,-1,8,0,0,-1,47
6,31,59,2,6,2,-1,32,0,0,-1,55
6,31,59,3,6,2,-1,0,64,64,0,31
6,31,60,1,6,3,-1,8,0,0,-1,47
6,31,60,2,6,3,-1,29,0,0,-1,55
6,31,60,3,6,3,-1,119,0,0,-1,59
6,31,61,1,6,2,-1,8,0,0,-1,47
6,31,61,2,6,2,-1,16,0,0,-1,55
6,31,61,3,6,2,-1,128,0,0,-1,59
6,31,62,1,6,2,-1,6,0,0,-1,47
6,31,62,2,6,2,-1,30,0,0,-1,55
6,31,62,3,6,2,-1,128,0,0,-1,59
6,31,63,1,6,1,-1,4,0,0,-1,47
6,31,63,2,6,1,-1,16,0,0,-1,55
6,31,63,3,6,1,-1,64,0,0,-1,59
6,32,0,1,6,1,-1,4,0,0,-1,1
6,32,0,2,6,1,-1,16,0,0,-1,2
6,32,0,3,6,1,-1,64,0,0,-1,4
6,32,1,1,6,2,-1,6,0,1,-1,3
6,32,1,2,6,2,-1,30,0,0,-1,2
6,32,1,3,6,2,-1,128,0,0,-1,4
6,32,2,1,6,2,-1,8,0,0,-1,1
