n,A,B,h,observation,initial_states,action_words,noncommuting_states,sum_prepared_hamming,different_sets,equal_sets,unequal_sizes,equal_size_different_sets,AB_strict_subset_BA,BA_strict_subset_AB,incomparable_sets,changed_response_maps,equal_sets_different_maps,different_prepared_equal_sets,different_word_endpoints,sum_repertoire_AB,sum_repertoire_BA,min_repertoire_AB,max_repertoire_AB,min_repertoire_BA,max_repertoire_BA,mean_jaccard_distance
9,170,204,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,2036,2036,1,4,1,4,0.0
9,170,204,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,170,204,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,2540,2540,1,5,1,5,0.0
9,170,204,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,170,204,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,3044,3044,1,6,1,6,0.0
9,170,204,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,170,204,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,3548,3548,1,7,1,7,0.0
9,170,204,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,170,250,0,identity,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,170,250,0,population_count,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,170,250,1,identity,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,947,947,1,2,1,2,0.0
9,170,250,1,population_count,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,947,947,1,2,1,2,0.0
9,170,250,2,identity,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,1217,1217,1,3,1,3,0.0
9,170,250,2,population_count,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,1217,1217,1,3,1,3,0.0
9,170,250,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,1361,1361,1,4,1,4,0.0
9,170,250,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,1361,1361,1,4,1,4,0.0
9,170,250,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,1433,1433,1,5,1,5,0.0
9,170,250,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,1433,1433,1,5,1,5,0.0
9,170,250,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,1469,1469,1,6,1,6,0.0
9,170,250,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,1469,1469,1,6,1,6,0.0
9,170,250,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,1487,1487,1,7,1,7,0.0
9,170,250,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,1487,1487,1,7,1,7,0.0
9,184,204,0,identity,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,184,204,0,population_count,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,184,204,1,identity,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,1022,1022,1,2,1,2,0.0
9,184,204,1,population_count,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,184,204,2,identity,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,1532,1532,1,3,1,3,0.0
9,184,204,2,population_count,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,184,204,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,2036,2036,1,4,1,4,0.0
9,184,204,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,184,204,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,2540,2540,1,5,1,5,0.0
9,184,204,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,184,204,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,3044,3044,1,6,1,6,0.0
9,184,204,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,184,204,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,3548,3548,1,7,1,7,0.0
9,184,204,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,184,250,0,identity,512,1,291,576,291,221,0,291,0,0,291,291,0,0,291,512,512,1,1,1,1,0.568359375
9,184,250,0,population_count,512,1,291,576,198,314,0,198,0,0,198,198,0,93,198,512,512,1,1,1,1,0.38671875
9,184,250,1,identity,512,2,291,576,291,221,45,246,0,27,264,291,0,0,507,992,947,1,2,1,2,0.4990234375
9,184,250,1,population_count,512,2,291,576,225,287,45,180,0,27,198,225,0,66,378,992,947,1,2,1,2,0.3310546875
9,184,250,2,identity,512,4,291,576,291,221,126,165,0,36,255,291,0,0,885,1388,1298,1,4,1,4,0.4563755580357143
9,184,250,2,population_count,512,4,291,576,234,278,144,90,27,54,153,234,0,57,702,1352,1280,1,4,1,4,0.2701171875
9,184,250,3,identity,512,8,291,576,291,221,189,102,0,54,237,291,0,0,1551,1784,1595,1,7,1,7,0.42252308238636366
9,184,250,3,population_count,512,8,291,576,225,287,171,54,18,108,99,234,9,66,1242,1640,1487,1,5,1,6,0.2192243303571429
9,184,250,4,identity,512,16,291,576,291,221,207,84,0,81,210,291,0,0,2640,2117,1811,1,11,1,11,0.3884959279002248
9,184,250,4,population_count,512,16,291,576,225,287,198,27,18,162,45,234,9,66,2115,1793,1559,1,6,1,6,0.18976004464285715
9,184,250,5,identity,512,32,291,576,291,221,216,75,0,99,192,291,0,0,4332,2432,2027,1,16,1,16,0.3791171231112637
9,184,250,5,population_count,512,32,291,576,225,287,198,27,18,180,27,234,9,66,3474,1856,1595,1,6,1,6,0.18138950892857145
9,184,250,6,identity,512,64,291,576,291,221,216,75,9,108,174,291,0,0,6852,2729,2243,1,20,1,20,0.37599010307247904
9,184,250,6,population_count,512,64,291,576,225,287,207,18,18,189,18,234,9,66,5517,1883,1613,1,7,1,7,0.17887834821428572
9,204,250,0,identity,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,204,250,0,population_count,512,1,0,0,0,512,0,0,0,0,0,0,0,0,0,512,512,1,1,1,1,0.0
9,204,250,1,identity,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,947,947,1,2,1,2,0.0
9,204,250,1,population_count,512,2,0,0,0,512,0,0,0,0,0,0,0,0,0,947,947,1,2,1,2,0.0
9,204,250,2,identity,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,1217,1217,1,3,1,3,0.0
9,204,250,2,population_count,512,4,0,0,0,512,0,0,0,0,0,0,0,0,0,1217,1217,1,3,1,3,0.0
9,204,250,3,identity,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,1361,1361,1,4,1,4,0.0
9,204,250,3,population_count,512,8,0,0,0,512,0,0,0,0,0,0,0,0,0,1361,1361,1,4,1,4,0.0
9,204,250,4,identity,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,1433,1433,1,5,1,5,0.0
9,204,250,4,population_count,512,16,0,0,0,512,0,0,0,0,0,0,0,0,0,1433,1433,1,5,1,5,0.0
9,204,250,5,identity,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,1469,1469,1,6,1,6,0.0
9,204,250,5,population_count,512,32,0,0,0,512,0,0,0,0,0,0,0,0,0,1469,1469,1,6,1,6,0.0
9,204,250,6,identity,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,1487,1487,1,7,1,7,0.0
9,204,250,6,population_count,512,64,0,0,0,512,0,0,0,0,0,0,0,0,0,1487,1487,1,7,1,7,0.0
11,0,4,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,4,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,30,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,51,0,identity,2048,1,2048,22528,2048,0,0,2048,0,0,2048,2048,0,0,2048,2048,2048,1,1,1,1,1.0
11,0,51,0,population_count,2048,1,2048,22528,2048,0,0,2048,0,0,2048,2048,0,0,2048,2048,2048,1,1,1,1,1.0
11,0,51,1,identity,2048,2,2048,22528,2048,0,2048,0,2048,0,0,2048,0,0,2048,2048,4096,1,1,2,2,0.5
11,0,51,1,population_count,2048,2,2048,22528,2048,0,2048,0,2048,0,0,2048,0,0,2048,2048,4096,1,1,2,2,0.5
11,0,51,2,identity,2048,4,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,51,2,population_count,2048,4,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,51,3,identity,2048,8,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,51,3,population_count,2048,8,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,51,4,identity,2048,16,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,51,4,population_count,2048,16,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,51,5,identity,2048,32,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,51,5,population_count,2048,32,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,51,6,identity,2048,64,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,51,6,population_count,2048,64,2048,22528,0,2048,0,0,0,0,0,2048,2048,2048,2048,4096,4096,2,2,2,2,0.0
11,0,54,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,54,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,90,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,110,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,150,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,170,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,184,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,204,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,0,250,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,30,0,identity,2048,1,2013,8448,2013,35,0,2013,0,0,2013,2013,0,0,2013,2048,2048,1,1,1,1,0.98291015625
11,4,30,0,population_count,2048,1,2013,8448,1881,167,0,1881,0,0,1881,1881,0,132,1881,2048,2048,1,1,1,1,0.91845703125
11,4,30,1,identity,2048,2,2013,8448,2013,35,902,1111,0,451,1562,2013,0,0,3509,3610,3610,1,2,1,2,0.862060546875
11,4,30,1,population_count,2048,2,2013,8448,1991,57,902,1089,0,451,1540,1991,0,22,3135,3610,3610,1,2,1,2,0.776123046875
11,4,30,2,identity,2048,4,2013,8448,2013,35,1881,132,451,451,1111,2013,0,0,6512,5282,6734,1,4,1,4,0.752119373139881
